registry_embedding_id,registry_record_id,object_embedding_id,view_profile,embedding_model_id,text_hash,embedded_text,embedding,metadata
regemb_9958cb7e471784c4c7487f63,primitive.repo.hf_space_app_py.const.py_const_hf_space_app_catalog,,planning,canonical_embedding_pending,612e64978f0e90bd54d0f13af3c407202120f5c714f03402f200c5ccf9466e56,29 app artifact as at before candidate catalog code compose const dag enrich evidence false generated graph hf information kind primitive promotion prove py python real repo searchable source space step symbol task to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_ef3426d4a64c8e3e4cd01568,primitive.repo.hf_space_app_py.const.py_const_hf_space_app_pipelines,,planning,canonical_embedding_pending,ecdec57c3f26df2b351a6737bf3d2af2091a05a756a48c4008f9c6f146c73650,30 app artifact as at before candidate code compose const dag enrich evidence false generated graph hf information kind pipelines primitive promotion prove py python real repo searchable source space step symbol task to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_e955ae055b0c1a9ae7f73fb7,primitive.repo.hf_space_app_py.function.py_function_hf_space_app_render_pipeline_card,,planning,canonical_embedding_pending,0e1e1c55d7c3656f0fbbc392c85e5e4849598ee69b4ed6a34f2bc14319615d1a,35 after app arg artifact as at before callable candidate card code compose dag does enrich evidence false function generated graph hf id information inventory kind line logs name not observed or parameter parameters pipeline primitive promote promotion proof prove py python real reason receipts render repo required return searchable signature source space step symbol task to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_dd23132cbc282f713a4bde92,primitive.repo.hf_space_app_py.function.py_function_hf_space_app_sample_inputs_text,,planning,canonical_embedding_pending,6a73c66f6305664fbf1772240d9fb776b0981a092611621690ba0df0648f1fc3,64 after app arg artifact as at before callable candidate code compose dag does enrich evidence false function generated graph hf id information inputs inventory kind line logs name not observed or parameter parameters pipeline primitive promote promotion proof prove py python real reason receipts repo required return sample searchable signature source space step symbol task text to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_2c5992e508a91042f61415f4,primitive.repo.hf_space_app_py.function.py_function_hf_space_app_run_handler,,planning,canonical_embedding_pending,e3f5f365b02598ad003ade5e041d00b6371dd5b404ed2bcffda2552afa6fd5b7,90 after app arg artifact as at before callable candidate code compose dag does enrich evidence false function generated graph handler hf id information inputs inventory kind line logs name not observed or parameter parameters pipeline primitive promote promotion proof prove py python real reason receipts repo required return run searchable signature simulate source space step symbol task text to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_9acf51c1272f13fb64210b6c,primitive.repo.hf_space_app_py.function.py_function_hf_space_app_build_app,,planning,canonical_embedding_pending,27cb92a61fe413625cd08e59646304f6807e312150d1177a8f490a850f887610,116 148 after app arg artifact as at before build callable candidate code compose dag does enrich evidence false function generated graph hf information inventory kind line logs name not observed or parameter parameters pid primitive promote promotion proof prove py python real reason receipts repo required return searchable signature source space step symbol task to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_e601c02c500255fd828e569f,primitive.repo.hf_space_app_py.var.py_var_hf_space_app_app,,planning,canonical_embedding_pending,a919535c9a48614d437b08d0dcc8ecbacb50d936f35756b884d73034570c75bd,162 app artifact as at before candidate code compose dag enrich evidence false generated graph hf information kind primitive promotion prove py python real repo searchable source space step symbol task to use value var,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_f152a45736ddfefadd9a7019,primitive.repo.scripts_config_py.const.py_const_scripts_config_repo_root,,planning,canonical_embedding_pending,8c772475a16fed0c8a2be8710b65a4f1a6445e86fe4cf1b24f30952929ea3db1,23 artifact as at before candidate code compose config const dag enrich evidence false generated graph information kind primitive promotion prove py python real repo root scripts searchable source step symbol task to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_2fad185a088df816d6a9e547,primitive.repo.scripts_config_py.const.py_const_scripts_config_catalog_dir,,planning,canonical_embedding_pending,1b4eaea386709c49863061d77d38f965a37fccd57670f85778576304e981f7e2,24 artifact as at before candidate catalog code compose config const dag dir enrich evidence false generated graph information kind primitive promotion prove py python real repo scripts searchable source step symbol task to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_af83459b662e745e1d4cf9be,primitive.repo.scripts_config_py.const.py_const_scripts_config_schemas_dir,,planning,canonical_embedding_pending,7b716d0ad51bfb752157260df5a3f38269cf50928f949614bc05bd70c11825fd,25 artifact as at before candidate code compose config const dag dir enrich evidence false generated graph information kind primitive promotion prove py python real repo schemas scripts searchable source step symbol task to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_4d345bc7b8cde019d6c5503d,primitive.repo.scripts_config_py.const.py_const_scripts_config_vocab_dir,,planning,canonical_embedding_pending,460e57e4c3da3b3448587d57a87d9f04a11fc0dd68b312e1cc1ac13d066e983f,26 artifact as at before candidate code compose config const dag dir enrich evidence false generated graph information kind primitive promotion prove py python real repo scripts searchable source step symbol task to use value vocab,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_2c06e55d18048e567f85a6b8,primitive.repo.scripts_config_py.const.py_const_scripts_config_dist_dir,,planning,canonical_embedding_pending,3289a3af5223d79bcf9532cd78a04fd146f0a24d7d5b2d26a4c2b83f12626e66,27 artifact as at before candidate code compose config const dag dir dist enrich evidence false generated graph information kind primitive promotion prove py python real repo scripts searchable source step symbol task to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_444376063946be72153e0fac,primitive.repo.scripts_config_py.const.py_const_scripts_config_docs_dir,,planning,canonical_embedding_pending,c8a5b9c06380f06643d55313776aa85949f00c17d4fe2276754d093dfe2c33ad,28 artifact as at before candidate code compose config const dag dir docs enrich evidence false generated graph information kind primitive promotion prove py python real repo scripts searchable source step symbol task to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_6c0789d8530c87177e9a6b24,primitive.repo.scripts_config_py.const.py_const_scripts_config_oh_catalog_row_dir_env,,planning,canonical_embedding_pending,495740de5eb915c3d18d5a0246bfb7e3af4d496fbaa0ef159e8eba49e7c64e8d,33 artifact as at before candidate catalog code compose config const dag dir enrich env evidence generated graph information kind oh primitive promotion prove py python real repo row scripts searchable source step symbol task to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_310411374aa32185eafd0e87,primitive.repo.scripts_config_py.const.py_const_scripts_config_default_catalog_row_dir,,planning,canonical_embedding_pending,7aab3f3169ae2d14c08f27c265af6c140168038c20e5ae81e126bc54a0d11583,34 artifact as at before candidate catalog code compose config const dag default dir enrich evidence generated graph information kind primitive promotion prove py python real repo row scripts searchable source step symbol task to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_1b43adc25c20ea2d25d1e499,primitive.repo.scripts_config_py.const.py_const_scripts_config_default_postgres_compose_file,,planning,canonical_embedding_pending,faefd3fd6218d4f93a3c6f694acd0839fb3b0b322bc4010b30cf90f8606edfa9,37 artifact as at before candidate code compose config const dag default enrich evidence file generated graph information kind postgres primitive promotion prove py python real repo scripts searchable source step symbol task to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_211336a17bda9b5c617eecac,primitive.repo.scripts_config_py.const.py_const_scripts_config_default_postgres_schema_file,,planning,canonical_embedding_pending,2a96dab39fdf0d044c1ccab787f9ae3e89feed82d91dab8c6ce5c57d8b109f90,38 artifact as at before candidate code compose config const dag default enrich evidence file generated graph information kind postgres primitive promotion prove py python real repo schema scripts searchable source step symbol task to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
