mutation_option_id,registry_record_id,mutator_agent_id,from_edge_id,target_edge_template,fit_class,precondition_status,confidence,reason,serves_truth
mutationoption_37ebd49d0d67934a74421fa1,primitive.repo.scripts_check_experiments_isolation_py.function.py_function_scripts_check_experiments_isolation_self_test,mutator:core:output_field_wrapper@candidate,edge_403855176f2d77cef5c8d765,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_bad71923f270ec600f44cc45,primitive.repo.scripts_check_experiments_isolation_py.function.py_function_scripts_check_experiments_isolation_self_test_check,mutator:core:output_field_wrapper@candidate,edge_ed50125a63f2797d5a14396d,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_9306c58e481ccc688ac5ce1d,primitive.repo.scripts_check_experiments_isolation_py.function.py_function_scripts_check_experiments_isolation_main,mutator:core:output_field_wrapper@candidate,edge_2aac4dc3b5c541464b181360,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_e15893a6a3769f6e6f79765e,primitive.repo.scripts_check_external_api_registry_py.const.py_const_scripts_check_external_api_registry_repo,mutator:core:local_api_implementation_swap@candidate,edge_65bfc5784b401b9b57164ae8,"{""mutation"": ""local_api_implementation_swap""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_583e557b7c4ba8fc03d546d3,primitive.repo.scripts_check_external_api_registry_py.const.py_const_scripts_check_external_api_registry_repo,mutator:core:output_field_wrapper@candidate,edge_65bfc5784b401b9b57164ae8,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_891163c5ebe0521ea2b1cd1f,primitive.repo.scripts_check_external_api_registry_py.function.py_function_scripts_check_external_api_registry_load,mutator:core:local_api_implementation_swap@candidate,edge_978fe84cd25709d7623e4332,"{""mutation"": ""local_api_implementation_swap""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_00e84f300a82796300b97f3a,primitive.repo.scripts_check_external_api_registry_py.function.py_function_scripts_check_external_api_registry_load,mutator:core:output_field_wrapper@candidate,edge_978fe84cd25709d7623e4332,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_7a522cd4e174250ba0bbb0e5,primitive.repo.scripts_check_external_api_registry_py.function.py_function_scripts_check_external_api_registry_self_test,mutator:core:local_api_implementation_swap@candidate,edge_4f31b33502804747a35f7f7c,"{""mutation"": ""local_api_implementation_swap""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_1a3903ec4c306b364e486b2a,primitive.repo.scripts_check_external_api_registry_py.function.py_function_scripts_check_external_api_registry_self_test,mutator:core:output_field_wrapper@candidate,edge_4f31b33502804747a35f7f7c,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_1b7472ed1f1933ca7e677bf1,primitive.repo.scripts_check_external_api_registry_py.function.py_function_scripts_check_external_api_registry_self_test_ck,mutator:core:local_api_implementation_swap@candidate,edge_9758629c162211c063c545de,"{""mutation"": ""local_api_implementation_swap""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_e2e3345273ec9c7bf1fb7d66,primitive.repo.scripts_check_external_api_registry_py.function.py_function_scripts_check_external_api_registry_self_test_ck,mutator:core:output_field_wrapper@candidate,edge_9758629c162211c063c545de,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_bc0cd80b033b888eec3b128f,primitive.repo.scripts_check_external_capability_catalog_py.var.py_var_scripts_check_external_capability_catalog_repo,mutator:core:output_field_wrapper@candidate,edge_1e49758f44a4c74ab03ea887,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_ceac0ac06360e6d2d2ba930e,primitive.repo.scripts_check_external_capability_catalog_py.var.py_var_scripts_check_external_capability_catalog_self_evolving,mutator:core:output_field_wrapper@candidate,edge_fe0e69e7ad1981bc93a60417,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_fcd14cd8889850a85c2b074a,primitive.repo.scripts_check_external_capability_catalog_py.function.py_function_scripts_check_external_capability_catalog_self_test,mutator:core:output_field_wrapper@candidate,edge_6db22958b1ebc08f8f1fe6af,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_8bf9da8b2a61fdda5a8a52d2,primitive.repo.scripts_check_external_capability_catalog_py.function.py_function_scripts_check_external_capability_catalog_self_test_check,mutator:core:output_field_wrapper@candidate,edge_94b42565568cd363685098eb,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_2d64e9e5bc3517401028cbd7,primitive.repo.scripts_check_external_capability_catalog_py.instance.py_inst_scripts_check_external_capability_catalog_self_test_reg,mutator:core:output_field_wrapper@candidate,edge_3d2ae146fa500a3f7fada52e,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_1963f0557ccfd5224cac22db,primitive.repo.scripts_check_external_capability_catalog_py.function.py_function_scripts_check_external_capability_catalog_main,mutator:core:output_field_wrapper@candidate,edge_6c439cbbec2df03bea849edb,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_85e3d9c1d6cbc995a571ec91,primitive.repo.scripts_check_file_layout_policy_py.var.py_var_scripts_check_file_layout_policy_repo,mutator:core:output_field_wrapper@candidate,edge_0be6856f11863898f7ab0b2e,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_07f9fb5ce0864cd83ae4b294,primitive.repo.scripts_check_file_layout_policy_py.var.py_var_scripts_check_file_layout_policy_skip,mutator:core:output_field_wrapper@candidate,edge_3232b11e06effb86a7890cfa,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_cb71ca76337a638e955ba669,primitive.repo.scripts_check_file_layout_policy_py.function.py_function_scripts_check_file_layout_policy_self_test,mutator:core:output_field_wrapper@candidate,edge_80a923353bbbcaa3ba48b986,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_1c5916bdb034b06ec3dedc0a,primitive.repo.scripts_check_file_layout_policy_py.function.py_function_scripts_check_file_layout_policy_self_test_check,mutator:core:output_field_wrapper@candidate,edge_54472e7d1a6a20bd61f0617d,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_fc17fe99f5433a57f539b034,primitive.repo.scripts_check_file_layout_policy_py.function.py_function_scripts_check_file_layout_policy_main,mutator:core:output_field_wrapper@candidate,edge_dd48be4feefd376f086a061c,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_b1f395d6c48cd03e87cc7dab,primitive.repo.scripts_check_flagged_tools_not_reintroduced_py.var.py_var_scripts_check_flagged_tools_not_reintroduced_repo,mutator:core:output_field_wrapper@candidate,edge_b678845c8fc2e2d7b2fe5e81,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_004aed385f41606cee0e6189,primitive.repo.scripts_check_flagged_tools_not_reintroduced_py.function.py_function_scripts_check_flagged_tools_not_reintroduced_base,mutator:core:output_field_wrapper@candidate,edge_bd12b4d70c25aff56816e6d7,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_94b4e94272cc004ae7df1e38,primitive.repo.scripts_check_flagged_tools_not_reintroduced_py.function.py_function_scripts_check_flagged_tools_not_reintroduced_self_test,mutator:core:output_field_wrapper@candidate,edge_652425118f6505f497df2bcf,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_2ef21187d29ee6b9b2f2494b,primitive.repo.scripts_check_flagged_tools_not_reintroduced_py.function.py_function_scripts_check_flagged_tools_not_reintroduced_self_test_check,mutator:core:output_field_wrapper@candidate,edge_840da02ba53da2e3d365a72c,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_62092e1273285e744d4370eb,primitive.repo.scripts_check_flagged_tools_not_reintroduced_py.instance.py_inst_scripts_check_flagged_tools_not_reintroduced_self_test_reg,mutator:core:output_field_wrapper@candidate,edge_ab50e27b060a79d46bf63c36,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_5e8a57cad0758ee94374ef8e,primitive.repo.scripts_check_flagged_tools_not_reintroduced_py.function.py_function_scripts_check_flagged_tools_not_reintroduced_main,mutator:core:output_field_wrapper@candidate,edge_be23f62a62ec7b8099653562,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_b2749106308c1ba15bb44c97,primitive.repo.scripts_check_fleet_execution_projection_py.var.py_var_scripts_check_fleet_execution_projection_repo,mutator:core:output_field_wrapper@candidate,edge_6e7861c72529e0550959c53b,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_108d977375acbe3a7962d5d8,primitive.repo.scripts_check_fleet_execution_projection_py.var.py_var_scripts_check_fleet_execution_projection_now_iso,mutator:core:output_field_wrapper@candidate,edge_903a143bfcb590c0f74e3142,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_37e8c8d098ff7a34c23fe0e9,primitive.repo.scripts_check_fleet_execution_projection_py.var.py_var_scripts_check_fleet_execution_projection_now,mutator:core:output_field_wrapper@candidate,edge_bdae90f745f4a4dea8e3bbb5,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_a52b75e7ea96a6b15ef4945e,primitive.repo.scripts_check_fleet_execution_projection_py.var.py_var_scripts_check_fleet_execution_projection_fleet_html,mutator:core:output_field_wrapper@candidate,edge_6f5eae0aabd573f9d77f9f3a,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_2e184d1c7c69207cd2915995,primitive.repo.scripts_check_fleet_execution_projection_py.function.py_function_scripts_check_fleet_execution_projection_seed,mutator:core:output_field_wrapper@candidate,edge_1fb380049db2eb45f2dd44f8,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_e3f2e0ce129de480d7b3a5d9,primitive.repo.scripts_check_fleet_execution_projection_py.instance.py_inst_scripts_check_fleet_execution_projection_seed_store,mutator:core:output_field_wrapper@candidate,edge_e88d4d9fa6b8fe9430543e40,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_1d9d840733ed14638b876637,primitive.repo.scripts_check_fleet_execution_projection_py.instance.py_inst_scripts_check_fleet_execution_projection_seed_l,mutator:core:output_field_wrapper@candidate,edge_bd9dd4292ad8a665497af74d,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_fe5e5d3926ab09494beee66f,primitive.repo.scripts_check_fleet_execution_projection_py.function.py_function_scripts_check_fleet_execution_projection_self_test,mutator:core:output_field_wrapper@candidate,edge_da24171734ea1f11548c5585,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_54c220fa74d658d57833ec3e,primitive.repo.scripts_check_fleet_execution_projection_py.function.py_function_scripts_check_fleet_execution_projection_self_test_check,mutator:core:output_field_wrapper@candidate,edge_e908b389812c2d8064efc15f,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_7866606765ffcfeaeca594e1,primitive.repo.scripts_check_fleet_execution_projection_py.instance.py_inst_scripts_check_fleet_execution_projection_self_test_s,mutator:core:output_field_wrapper@candidate,edge_c90a68d71c21e76c38e7cb35,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_7866606765ffcfeaeca594e1,primitive.repo.scripts_check_fleet_execution_projection_py.instance.py_inst_scripts_check_fleet_execution_projection_self_test_s,mutator:core:output_field_wrapper@candidate,edge_c90a68d71c21e76c38e7cb35,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_34f417872e16938c374ddccd,primitive.repo.scripts_check_flywheel_parallelism_py.var.py_var_scripts_check_flywheel_parallelism_r,mutator:core:output_field_wrapper@candidate,edge_f3695ca20015058e94eccc57,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_c856834915e07313d7fc2019,primitive.repo.scripts_check_flywheel_parallelism_py.function.py_function_scripts_check_flywheel_parallelism_self_test,mutator:core:output_field_wrapper@candidate,edge_76e9c9b37487570afe279cf6,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
