registry_record_id,registry_source_id,role,evidence_span,license_status
primitive.repo.scripts_check_memory_redteam_py.instance.py_inst_scripts_check_memory_redteam_self_test_iso,source_657abd343511e88331086248,derived_from,"{""line"": 53, ""symbol"": ""iso""}",candidate
primitive.repo.scripts_check_memory_redteam_py.function.py_function_scripts_check_memory_redteam_main,source_657abd343511e88331086248,derived_from,"{""line"": 84, ""symbol"": ""_main""}",candidate
primitive.repo.scripts_check_memory_results_become_artifacts_py.var.py_var_scripts_check_memory_results_become_artifacts_repo,source_a26b354145df8afb9d30330b,derived_from,"{""line"": 21, ""symbol"": ""_REPO""}",candidate
primitive.repo.scripts_check_memory_results_become_artifacts_py.var.py_var_scripts_check_memory_results_become_artifacts_now,source_a26b354145df8afb9d30330b,derived_from,"{""line"": 37, ""symbol"": ""_NOW""}",candidate
primitive.repo.scripts_check_memory_results_become_artifacts_py.function.py_function_scripts_check_memory_results_become_artifacts_is_governed_candidate,source_a26b354145df8afb9d30330b,derived_from,"{""line"": 40, ""symbol"": ""_is_governed_candidate""}",candidate
primitive.repo.scripts_check_memory_results_become_artifacts_py.function.py_function_scripts_check_memory_results_become_artifacts_self_test,source_a26b354145df8afb9d30330b,derived_from,"{""line"": 61, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_memory_results_become_artifacts_py.function.py_function_scripts_check_memory_results_become_artifacts_self_test_check,source_a26b354145df8afb9d30330b,derived_from,"{""line"": 64, ""symbol"": ""check""}",candidate
primitive.repo.scripts_check_memory_results_become_artifacts_py.instance.py_inst_scripts_check_memory_results_become_artifacts_self_test_api,source_a26b354145df8afb9d30330b,derived_from,"{""line"": 94, ""symbol"": ""api""}",candidate
primitive.repo.scripts_check_memory_results_become_artifacts_py.instance.py_inst_scripts_check_memory_results_become_artifacts_self_test_mcp,source_a26b354145df8afb9d30330b,derived_from,"{""line"": 107, ""symbol"": ""mcp""}",candidate
primitive.repo.scripts_check_memory_results_become_artifacts_py.function.py_function_scripts_check_memory_results_become_artifacts_main,source_a26b354145df8afb9d30330b,derived_from,"{""line"": 130, ""symbol"": ""_main""}",candidate
primitive.repo.scripts_check_memory_tenant_project_scoping_py.var.py_var_scripts_check_memory_tenant_project_scoping_repo,source_c55fdecd7b286a4c7551eb6a,derived_from,"{""line"": 20, ""symbol"": ""_REPO""}",candidate
primitive.repo.scripts_check_memory_tenant_project_scoping_py.var.py_var_scripts_check_memory_tenant_project_scoping_now,source_c55fdecd7b286a4c7551eb6a,derived_from,"{""line"": 27, ""symbol"": ""_NOW""}",candidate
primitive.repo.scripts_check_memory_tenant_project_scoping_py.function.py_function_scripts_check_memory_tenant_project_scoping_self_test,source_c55fdecd7b286a4c7551eb6a,derived_from,"{""line"": 30, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_memory_tenant_project_scoping_py.function.py_function_scripts_check_memory_tenant_project_scoping_self_test_check,source_c55fdecd7b286a4c7551eb6a,derived_from,"{""line"": 33, ""symbol"": ""check""}",candidate
primitive.repo.scripts_check_memory_tenant_project_scoping_py.function.py_function_scripts_check_memory_tenant_project_scoping_main,source_c55fdecd7b286a4c7551eb6a,derived_from,"{""line"": 91, ""symbol"": ""_main""}",candidate
primitive.repo.scripts_check_memory_trace_written_py.var.py_var_scripts_check_memory_trace_written_trace_keys,source_210555af561ccdf10b329c29,derived_from,"{""line"": 17, ""symbol"": ""_TRACE_KEYS""}",candidate
primitive.repo.scripts_check_memory_trace_written_py.var.py_var_scripts_check_memory_trace_written_calling_routes,source_210555af561ccdf10b329c29,derived_from,"{""line"": 21, ""symbol"": ""_CALLING_ROUTES""}",candidate
primitive.repo.scripts_check_memory_trace_written_py.function.py_function_scripts_check_memory_trace_written_self_test,source_210555af561ccdf10b329c29,derived_from,"{""line"": 24, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_memory_trace_written_py.function.py_function_scripts_check_memory_trace_written_self_test_check,source_210555af561ccdf10b329c29,derived_from,"{""line"": 27, ""symbol"": ""check""}",candidate
primitive.repo.scripts_check_memory_trace_written_py.function.py_function_scripts_check_memory_trace_written_main,source_210555af561ccdf10b329c29,derived_from,"{""line"": 68, ""symbol"": ""_main""}",candidate
primitive.repo.scripts_check_memory_worker_commands_py.function.py_function_scripts_check_memory_worker_commands_self_test,source_fc7261b35001282d55985a1f,derived_from,"{""line"": 21, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_memory_worker_commands_py.function.py_function_scripts_check_memory_worker_commands_self_test_chk,source_fc7261b35001282d55985a1f,derived_from,"{""line"": 24, ""symbol"": ""chk""}",candidate
primitive.repo.scripts_check_memory_worker_commands_py.instance.py_inst_scripts_check_memory_worker_commands_self_test_provider,source_fc7261b35001282d55985a1f,derived_from,"{""line"": 32, ""symbol"": ""provider""}",candidate
primitive.repo.scripts_check_memory_worker_commands_py.instance.py_inst_scripts_check_memory_worker_commands_self_test_l,source_fc7261b35001282d55985a1f,derived_from,"{""line"": 35, ""symbol"": ""L""}",candidate
primitive.repo.scripts_check_memory_worker_commands_py.instance.py_inst_scripts_check_memory_worker_commands_self_test_l2,source_fc7261b35001282d55985a1f,derived_from,"{""line"": 50, ""symbol"": ""L2""}",candidate
primitive.repo.scripts_check_memory_worker_commands_py.instance.py_inst_scripts_check_memory_worker_commands_self_test_l3,source_fc7261b35001282d55985a1f,derived_from,"{""line"": 56, ""symbol"": ""L3""}",candidate
primitive.repo.scripts_check_memory_worker_commands_py.instance.py_inst_scripts_check_memory_worker_commands_self_test_prov2,source_fc7261b35001282d55985a1f,derived_from,"{""line"": 72, ""symbol"": ""prov2""}",candidate
primitive.repo.scripts_check_memory_worker_commands_py.instance.py_inst_scripts_check_memory_worker_commands_self_test_l4,source_fc7261b35001282d55985a1f,derived_from,"{""line"": 73, ""symbol"": ""L4""}",candidate
primitive.repo.scripts_check_memory_worker_commands_py.instance.py_inst_scripts_check_memory_worker_commands_self_test_l5,source_fc7261b35001282d55985a1f,derived_from,"{""line"": 81, ""symbol"": ""L5""}",candidate
primitive.repo.scripts_check_memory_worker_commands_py.function.py_function_scripts_check_memory_worker_commands_main,source_fc7261b35001282d55985a1f,derived_from,"{""line"": 89, ""symbol"": ""_main""}",candidate
primitive.repo.scripts_check_microsteps_py.const.py_const_scripts_check_microsteps_repo,source_228558c69d2d07e71885f1b0,derived_from,"{""line"": 19, ""symbol"": ""REPO""}",candidate
primitive.repo.scripts_check_microsteps_py.var.py_var_scripts_check_microsteps_prims,source_228558c69d2d07e71885f1b0,derived_from,"{""line"": 20, ""symbol"": ""_PRIMS""}",candidate
primitive.repo.scripts_check_microsteps_py.function.py_function_scripts_check_microsteps_self_test,source_228558c69d2d07e71885f1b0,derived_from,"{""line"": 23, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_microsteps_py.function.py_function_scripts_check_microsteps_self_test_ck,source_228558c69d2d07e71885f1b0,derived_from,"{""line"": 29, ""symbol"": ""ck""}",candidate
primitive.repo.scripts_check_ml_model_registry_py.const.py_const_scripts_check_ml_model_registry_repo,source_33e53978d4f9d82d915bdc4f,derived_from,"{""line"": 20, ""symbol"": ""REPO""}",candidate
primitive.repo.scripts_check_ml_model_registry_py.function.py_function_scripts_check_ml_model_registry_load,source_33e53978d4f9d82d915bdc4f,derived_from,"{""line"": 23, ""symbol"": ""_load""}",candidate
primitive.repo.scripts_check_ml_model_registry_py.function.py_function_scripts_check_ml_model_registry_self_test,source_33e53978d4f9d82d915bdc4f,derived_from,"{""line"": 27, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_ml_model_registry_py.function.py_function_scripts_check_ml_model_registry_self_test_ck,source_33e53978d4f9d82d915bdc4f,derived_from,"{""line"": 34, ""symbol"": ""ck""}",candidate
primitive.repo.scripts_check_modality_capability_catalog_py.var.py_var_scripts_check_modality_capability_catalog_r,source_d9055303e21a41dfc67911b9,derived_from,"{""line"": 18, ""symbol"": ""_R""}",candidate
primitive.repo.scripts_check_modality_capability_catalog_py.var.py_var_scripts_check_modality_capability_catalog_cat,source_d9055303e21a41dfc67911b9,derived_from,"{""line"": 22, ""symbol"": ""_CAT""}",candidate
primitive.repo.scripts_check_modality_capability_catalog_py.function.py_function_scripts_check_modality_capability_catalog_self_test,source_d9055303e21a41dfc67911b9,derived_from,"{""line"": 25, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_modality_capability_catalog_py.function.py_function_scripts_check_modality_capability_catalog_self_test_ck,source_d9055303e21a41dfc67911b9,derived_from,"{""line"": 28, ""symbol"": ""ck""}",candidate
primitive.repo.scripts_check_modality_capability_catalog_py.function.py_function_scripts_check_modality_capability_catalog_main,source_d9055303e21a41dfc67911b9,derived_from,"{""line"": 89, ""symbol"": ""_main""}",candidate
primitive.repo.scripts_check_model_compatibility_py.instance.py_inst_scripts_check_model_compatibility_repo,source_fff2669ba622349eafd519cd,derived_from,"{""line"": 25, ""symbol"": ""_REPO""}",candidate
primitive.repo.scripts_check_model_compatibility_py.var.py_var_scripts_check_model_compatibility_now,source_fff2669ba622349eafd519cd,derived_from,"{""line"": 31, ""symbol"": ""_NOW""}",candidate
primitive.repo.scripts_check_model_compatibility_py.var.py_var_scripts_check_model_compatibility_fx,source_fff2669ba622349eafd519cd,derived_from,"{""line"": 32, ""symbol"": ""_FX""}",candidate
primitive.repo.scripts_check_model_compatibility_py.function.py_function_scripts_check_model_compatibility_self_test,source_fff2669ba622349eafd519cd,derived_from,"{""line"": 35, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_model_compatibility_py.function.py_function_scripts_check_model_compatibility_self_test_check,source_fff2669ba622349eafd519cd,derived_from,"{""line"": 38, ""symbol"": ""check""}",candidate
primitive.repo.scripts_check_model_index_py.var.py_var_scripts_check_model_index_r,source_948d1af36ffd99962942459d,derived_from,"{""line"": 15, ""symbol"": ""_R""}",candidate
primitive.repo.scripts_check_model_index_py.var.py_var_scripts_check_model_index_mid,source_948d1af36ffd99962942459d,derived_from,"{""line"": 23, ""symbol"": ""_MID""}",candidate
primitive.repo.scripts_check_model_index_py.var.py_var_scripts_check_model_index_frontier,source_948d1af36ffd99962942459d,derived_from,"{""line"": 23, ""symbol"": ""_FRONTIER""}",candidate
primitive.repo.scripts_check_model_index_py.function.py_function_scripts_check_model_index_self_test,source_948d1af36ffd99962942459d,derived_from,"{""line"": 26, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_model_index_py.function.py_function_scripts_check_model_index_self_test_ck,source_948d1af36ffd99962942459d,derived_from,"{""line"": 29, ""symbol"": ""ck""}",candidate
primitive.repo.scripts_check_model_index_py.function.py_function_scripts_check_model_index_main,source_948d1af36ffd99962942459d,derived_from,"{""line"": 96, ""symbol"": ""_main""}",candidate
primitive.repo.scripts_check_model_plane_py.const.py_const_scripts_check_model_plane_repo,source_f36f3f3de52bdb10ee0fc090,derived_from,"{""line"": 32, ""symbol"": ""REPO""}",candidate
primitive.repo.scripts_check_model_plane_py.function.py_function_scripts_check_model_plane_app_health,source_f36f3f3de52bdb10ee0fc090,derived_from,"{""line"": 35, ""symbol"": ""_app_health""}",candidate
primitive.repo.scripts_check_model_plane_py.function.py_function_scripts_check_model_plane_main,source_f36f3f3de52bdb10ee0fc090,derived_from,"{""line"": 43, ""symbol"": ""main""}",candidate
primitive.repo.scripts_check_model_plane_py.function.py_function_scripts_check_model_plane_main_ck,source_f36f3f3de52bdb10ee0fc090,derived_from,"{""line"": 46, ""symbol"": ""ck""}",candidate
primitive.repo.scripts_check_model_provider_lanes_py.var.py_var_scripts_check_model_provider_lanes_repo,source_72779fd208b5e82ffc76b738,derived_from,"{""line"": 24, ""symbol"": ""_REPO""}",candidate
primitive.repo.scripts_check_model_provider_lanes_py.var.py_var_scripts_check_model_provider_lanes_graph,source_72779fd208b5e82ffc76b738,derived_from,"{""line"": 30, ""symbol"": ""_GRAPH""}",candidate
primitive.repo.scripts_check_model_provider_lanes_py.var.py_var_scripts_check_model_provider_lanes_lanes,source_72779fd208b5e82ffc76b738,derived_from,"{""line"": 34, ""symbol"": ""_LANES""}",candidate
primitive.repo.scripts_check_model_provider_lanes_py.var.py_var_scripts_check_model_provider_lanes_all_keys,source_72779fd208b5e82ffc76b738,derived_from,"{""line"": 44, ""symbol"": ""_ALL_KEYS""}",candidate
primitive.repo.scripts_check_model_provider_lanes_py.function.py_function_scripts_check_model_provider_lanes_graph_nodes,source_72779fd208b5e82ffc76b738,derived_from,"{""line"": 47, ""symbol"": ""_graph_nodes""}",candidate
primitive.repo.scripts_check_model_provider_lanes_py.function.py_function_scripts_check_model_provider_lanes_self_test,source_72779fd208b5e82ffc76b738,derived_from,"{""line"": 52, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_model_provider_lanes_py.function.py_function_scripts_check_model_provider_lanes_self_test_check,source_72779fd208b5e82ffc76b738,derived_from,"{""line"": 55, ""symbol"": ""check""}",candidate
primitive.repo.scripts_check_model_provider_lanes_py.function.py_function_scripts_check_model_provider_lanes_main,source_72779fd208b5e82ffc76b738,derived_from,"{""line"": 117, ""symbol"": ""main""}",candidate
primitive.repo.scripts_check_monolith_allowlist_py.var.py_var_scripts_check_monolith_allowlist_repo,source_e18958f08246672dde193a94,derived_from,"{""line"": 13, ""symbol"": ""_REPO""}",candidate
primitive.repo.scripts_check_monolith_allowlist_py.var.py_var_scripts_check_monolith_allowlist_default_fail,source_e18958f08246672dde193a94,derived_from,"{""line"": 14, ""symbol"": ""_DEFAULT_FAIL""}",candidate
primitive.repo.scripts_check_monolith_allowlist_py.var.py_var_scripts_check_monolith_allowlist_api_server_fail,source_e18958f08246672dde193a94,derived_from,"{""line"": 15, ""symbol"": ""_API_SERVER_FAIL""}",candidate
primitive.repo.scripts_check_monolith_allowlist_py.var.py_var_scripts_check_monolith_allowlist_api_server,source_e18958f08246672dde193a94,derived_from,"{""line"": 16, ""symbol"": ""_API_SERVER""}",candidate
primitive.repo.scripts_check_monolith_allowlist_py.function.py_function_scripts_check_monolith_allowlist_budget,source_e18958f08246672dde193a94,derived_from,"{""line"": 19, ""symbol"": ""_budget""}",candidate
primitive.repo.scripts_check_monolith_allowlist_py.function.py_function_scripts_check_monolith_allowlist_governed_files,source_e18958f08246672dde193a94,derived_from,"{""line"": 23, ""symbol"": ""_governed_files""}",candidate
primitive.repo.scripts_check_monolith_allowlist_py.function.py_function_scripts_check_monolith_allowlist_self_test,source_e18958f08246672dde193a94,derived_from,"{""line"": 30, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_monolith_allowlist_py.function.py_function_scripts_check_monolith_allowlist_self_test_check,source_e18958f08246672dde193a94,derived_from,"{""line"": 33, ""symbol"": ""check""}",candidate
primitive.repo.scripts_check_monolith_allowlist_py.function.py_function_scripts_check_monolith_allowlist_main,source_e18958f08246672dde193a94,derived_from,"{""line"": 88, ""symbol"": ""_main""}",candidate
primitive.repo.scripts_check_multi_source_ingestion_py.var.py_var_scripts_check_multi_source_ingestion_repo,source_494ab0b709af048de04fc589,derived_from,"{""line"": 21, ""symbol"": ""_REPO""}",candidate
